id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
N_E_187,751.00,N2TL_2,5.10,10.00,0.00,1084.00,TL2E_0,750.00,11.97,333.00,1524.57,194.00,1,0.00,208.55,0,tripinfo_N_E_187,standard_car,0.89,
N_E_199,787.00,N2TL_1,5.10,10.00,0.00,1091.00,TL2E_0,750.00,11.13,304.00,1524.57,156.00,1,0.00,169.96,0,tripinfo_N_E_199,standard_car,0.83,
S_W_260,931.00,S2TL_2,5.10,10.00,0.00,1097.00,TL2W_0,750.00,10.10,166.00,1524.57,7.00,1,0.00,19.41,0,tripinfo_S_W_260,standard_car,0.75,
E_N_84,504.00,E2TL_3,5.10,10.00,0.00,1262.00,TL2N_0,750.00,15.65,758.00,1503.93,647.00,1,0.00,662.99,0,tripinfo_E_N_84,standard_car,1.15,
W_E_134,618.00,W2TL_1,5.10,10.00,0.00,1263.00,TL2E_3,750.00,16.92,645.00,1528.50,536.00,1,0.00,554.83,0,tripinfo_W_E_134,standard_car,1.23,
W_E_68,449.00,W2TL_0,5.10,10.00,0.00,1264.00,TL2E_0,750.00,14.00,815.00,1528.50,694.00,1,0.00,708.38,0,tripinfo_W_E_68,standard_car,1.04,
W_E_76,472.00,W2TL_2,5.10,10.00,0.00,1264.00,TL2E_1,750.00,14.19,792.00,1528.50,671.00,1,0.00,684.90,0,tripinfo_W_E_76,standard_car,1.03,
W_S_80,490.00,W2TL_2,5.10,10.00,0.00,1265.00,TL2S_0,750.00,14.04,775.00,1503.93,654.00,1,0.00,669.13,0,tripinfo_W_S_80,standard_car,1.03,
W_E_98,532.00,W2TL_1,5.10,10.00,0.00,1265.00,TL2E_2,750.00,15.10,733.00,1528.50,617.00,1,0.00,634.86,0,tripinfo_W_E_98,standard_car,1.12,
E_W_77,473.00,E2TL_1,5.10,10.00,0.00,1266.00,TL2W_0,750.00,13.57,793.00,1528.50,667.00,1,0.00,680.69,0,tripinfo_E_W_77,standard_car,0.98,
E_W_81,496.00,E2TL_1,5.10,10.00,0.00,1266.00,TL2W_1,750.00,13.49,770.00,1528.50,644.00,1,0.00,659.16,0,tripinfo_E_W_81,standard_car,1.00,
W_E_89,508.00,W2TL_1,5.10,10.00,0.00,1266.00,TL2E_0,750.00,14.09,758.00,1528.50,636.00,1,0.00,650.15,0,tripinfo_W_E_89,standard_car,1.02,
W_E_83,502.00,W2TL_2,5.10,10.00,0.00,1267.00,TL2E_0,750.00,13.09,765.00,1528.50,638.00,1,0.00,650.32,0,tripinfo_W_E_83,standard_car,0.97,
E_W_90,509.00,E2TL_0,5.10,10.00,0.00,1267.00,TL2W_2,750.00,13.97,758.00,1528.50,634.00,1,0.00,649.73,0,tripinfo_E_W_90,standard_car,1.02,
W_E_100,540.00,W2TL_0,5.10,10.00,0.00,1267.00,TL2E_2,750.00,14.67,727.00,1528.50,607.00,1,0.00,623.61,0,tripinfo_W_E_100,standard_car,1.06,
E_W_79,485.00,E2TL_3,5.10,10.00,0.00,1268.00,TL2W_0,750.00,14.90,783.00,1528.50,663.00,1,0.00,681.08,0,tripinfo_E_W_79,standard_car,1.09,
E_W_88,507.00,E2TL_3,5.10,10.00,0.00,1268.00,TL2W_1,750.00,13.87,761.00,1528.50,637.00,1,0.00,650.76,0,tripinfo_E_W_88,standard_car,1.01,
E_W_107,562.00,E2TL_2,5.10,10.00,1.00,1268.00,TL2W_3,750.00,14.15,706.00,1528.50,584.00,1,0.00,599.62,0,tripinfo_E_W_107,standard_car,1.03,
W_E_136,625.00,W2TL_3,5.10,10.00,0.00,1268.00,TL2E_3,750.00,15.19,643.00,1528.50,528.00,1,0.00,544.50,0,tripinfo_W_E_136,standard_car,1.12,
E_N_66,444.00,E2TL_1,5.10,10.00,0.00,1269.00,TL2N_0,750.00,12.48,825.00,1503.93,693.00,1,0.00,703.95,0,tripinfo_E_N_66,standard_car,0.91,
E_W_86,506.00,E2TL_2,5.10,10.00,1.00,1269.00,TL2W_1,750.00,13.48,763.00,1528.50,635.00,2,0.00,653.01,0,tripinfo_E_W_86,standard_car,1.00,
E_W_99,536.00,E2TL_0,5.10,10.00,0.00,1269.00,TL2W_0,750.00,14.90,733.00,1528.50,615.00,1,0.00,632.63,0,tripinfo_E_W_99,standard_car,1.10,
E_N_125,596.00,E2TL_3,5.10,10.00,0.00,1270.00,TL2N_1,750.00,16.01,674.00,1503.93,559.00,1,0.00,578.66,0,tripinfo_E_N_125,standard_car,1.15,
W_E_159,685.00,W2TL_1,5.10,10.00,0.00,1270.00,TL2E_2,750.00,15.37,585.00,1528.50,471.00,1,0.00,487.99,0,tripinfo_W_E_159,standard_car,1.14,
E_W_106,561.00,E2TL_1,5.10,10.00,0.00,1271.00,TL2W_0,750.00,13.96,710.00,1528.50,585.00,1,0.00,601.11,0,tripinfo_E_W_106,standard_car,1.01,
E_W_121,593.00,E2TL_0,5.10,10.00,0.00,1271.00,TL2W_1,750.00,14.99,678.00,1528.50,560.00,1,0.00,577.68,0,tripinfo_E_W_121,standard_car,1.10,
E_W_124,596.00,E2TL_2,5.10,10.00,0.00,1271.00,TL2W_3,750.00,14.71,675.00,1528.50,554.00,1,0.00,570.69,0,tripinfo_E_W_124,standard_car,1.06,
W_E_141,636.00,W2TL_0,5.10,10.00,0.00,1271.00,TL2E_2,750.00,15.70,635.00,1528.50,520.00,1,0.00,540.33,0,tripinfo_W_E_141,standard_car,1.16,
E_W_117,584.00,E2TL_3,5.10,10.00,0.00,1272.00,TL2W_2,750.00,13.67,688.00,1528.50,561.00,1,0.00,577.54,0,tripinfo_E_W_117,standard_car,1.00,
W_E_163,693.00,W2TL_1,5.10,10.00,0.00,1273.00,TL2E_2,750.00,15.62,580.00,1528.50,462.00,1,0.00,481.81,0,tripinfo_W_E_163,standard_car,1.13,
E_W_137,630.00,E2TL_0,5.10,10.00,0.00,1274.00,TL2W_1,750.00,14.03,644.00,1528.50,520.00,1,0.00,535.38,0,tripinfo_E_W_137,standard_car,1.02,
E_W_173,722.00,E2TL_3,5.10,10.00,0.00,1274.00,TL2W_3,750.00,15.71,552.00,1528.50,436.00,1,0.00,454.75,0,tripinfo_E_W_173,standard_car,1.14,
W_E_110,565.00,W2TL_2,5.10,10.00,0.00,1275.00,TL2E_0,750.00,12.67,710.00,1528.50,576.00,1,0.00,591.36,0,tripinfo_W_E_110,standard_car,0.93,
E_W_129,608.00,E2TL_1,5.10,10.00,0.00,1275.00,TL2W_0,750.00,13.66,667.00,1528.50,540.00,1,0.00,557.69,0,tripinfo_E_W_129,standard_car,1.01,
W_E_140,635.00,W2TL_1,5.10,10.00,0.00,1275.00,TL2E_2,750.00,15.20,640.00,1528.50,519.00,1,0.00,540.68,0,tripinfo_W_E_140,standard_car,1.11,
E_W_152,664.00,E2TL_3,5.10,10.00,0.00,1275.00,TL2W_2,750.00,14.85,611.00,1528.50,491.00,1,0.00,507.52,0,tripinfo_E_W_152,standard_car,1.07,
W_E_104,551.00,W2TL_2,5.10,10.00,0.00,1276.00,TL2E_0,750.00,12.06,725.00,1528.50,586.00,1,0.00,601.25,0,tripinfo_W_E_104,standard_car,0.89,
W_E_132,614.00,W2TL_0,5.10,10.00,0.00,1277.00,TL2E_1,750.00,12.84,663.00,1528.50,531.00,1,0.00,548.27,0,tripinfo_W_E_132,standard_car,0.96,
E_N_133,614.00,E2TL_2,5.10,10.00,0.00,1277.00,TL2N_0,750.00,14.07,663.00,1503.93,539.00,1,0.00,557.44,0,tripinfo_E_N_133,standard_car,1.04,
E_W_147,653.00,E2TL_3,5.10,10.00,0.00,1277.00,TL2W_0,750.00,13.73,624.00,1528.50,499.00,1,0.00,514.17,0,tripinfo_E_W_147,standard_car,1.00,
W_S_149,654.00,W2TL_2,5.10,10.00,0.00,1277.00,TL2S_0,750.00,14.22,623.00,1503.93,500.00,1,0.00,518.13,0,tripinfo_W_S_149,standard_car,1.04,
E_W_180,733.00,E2TL_1,5.10,10.00,0.00,1277.00,TL2W_2,750.00,15.01,544.00,1528.50,426.00,1,0.00,443.36,0,tripinfo_E_W_180,standard_car,1.10,
W_E_192,761.00,W2TL_2,5.10,10.00,0.00,1277.00,TL2E_2,750.00,14.88,516.00,1528.50,397.00,1,0.00,414.71,0,tripinfo_W_E_192,standard_car,1.10,
W_E_130,609.00,W2TL_2,5.10,10.00,0.00,1279.00,TL2E_1,750.00,13.85,670.00,1528.50,540.00,1,0.00,562.91,0,tripinfo_W_E_130,standard_car,1.03,
E_W_166,698.00,E2TL_3,5.10,10.00,0.00,1279.00,TL2W_1,750.00,13.84,581.00,1528.50,454.00,1,0.00,471.09,0,tripinfo_E_W_166,standard_car,1.00,
E_W_176,723.00,E2TL_2,5.10,10.00,0.00,1279.00,TL2W_2,750.00,14.86,556.00,1528.50,435.00,1,0.00,454.46,0,tripinfo_E_W_176,standard_car,1.09,
W_E_179,731.00,W2TL_2,5.10,10.00,0.00,1279.00,TL2E_2,750.00,14.36,548.00,1528.50,424.00,1,0.00,444.44,0,tripinfo_W_E_179,standard_car,1.06,
E_W_239,881.00,E2TL_1,5.10,10.00,0.00,1279.00,TL2W_3,750.00,15.25,398.00,1528.50,280.00,1,0.00,300.11,0,tripinfo_E_W_239,standard_car,1.13,
W_E_92,521.00,W2TL_0,5.10,10.00,0.00,1280.00,TL2E_0,750.00,11.51,759.00,1528.50,613.00,1,0.00,626.50,0,tripinfo_W_E_92,standard_car,0.83,
W_E_139,634.00,W2TL_0,5.10,10.00,0.00,1281.00,TL2E_1,750.00,13.06,647.00,1528.50,514.00,1,0.00,531.56,0,tripinfo_W_E_139,standard_car,0.95,
E_N_151,663.00,E2TL_2,5.10,10.00,0.00,1281.00,TL2N_0,750.00,13.89,618.00,1503.93,491.00,1,0.00,508.73,0,tripinfo_E_N_151,standard_car,1.00,
W_E_101,541.00,W2TL_2,5.10,10.00,0.00,1282.00,TL2E_0,750.00,12.73,741.00,1528.50,602.00,1,0.00,625.19,0,tripinfo_W_E_101,standard_car,0.96,
E_W_111,567.00,E2TL_0,5.10,10.00,0.00,1282.00,TL2W_0,750.00,11.93,715.00,1528.50,573.00,1,0.00,587.43,0,tripinfo_E_W_111,standard_car,0.87,
E_W_181,734.00,E2TL_0,5.10,10.00,0.00,1282.00,TL2W_1,750.00,13.77,548.00,1528.50,422.00,1,0.00,440.10,0,tripinfo_E_W_181,standard_car,1.03,
W_E_204,800.00,W2TL_0,5.10,10.00,0.00,1282.00,TL2E_2,750.00,14.68,482.00,1528.50,359.00,1,0.00,378.43,0,tripinfo_W_E_204,standard_car,1.07,
W_E_257,925.00,W2TL_2,5.10,10.00,0.00,1282.00,TL2E_3,750.00,17.84,357.00,1528.50,248.00,1,0.00,271.92,0,tripinfo_W_E_257,standard_car,1.30,
E_W_194,763.00,E2TL_2,5.10,10.00,0.00,1283.00,TL2W_2,750.00,13.45,520.00,1528.50,393.00,1,0.00,409.68,0,tripinfo_E_W_194,standard_car,1.00,
E_W_236,875.00,E2TL_0,5.10,10.00,0.00,1283.00,TL2W_1,750.00,14.40,408.00,1528.50,284.00,1,0.00,302.22,0,tripinfo_E_W_236,standard_car,1.04,
E_W_289,993.00,E2TL_3,5.10,10.00,0.00,1283.00,TL2W_3,750.00,16.37,290.00,1528.50,177.00,1,0.00,197.10,0,tripinfo_E_W_289,standard_car,1.19,
E_W_118,590.00,E2TL_1,5.10,10.00,0.00,1284.00,TL2W_0,750.00,13.18,694.00,1528.50,559.00,1,0.00,582.20,0,tripinfo_E_W_118,standard_car,0.99,
W_S_203,798.00,W2TL_3,5.10,10.00,0.00,1284.00,TL2S_0,750.00,15.30,486.00,1503.93,367.00,1,0.00,387.02,0,tripinfo_W_S_203,standard_car,1.11,
W_E_160,686.00,W2TL_0,5.10,10.00,0.00,1285.00,TL2E_1,750.00,11.89,599.00,1528.50,460.00,1,0.00,472.84,0,tripinfo_W_E_160,standard_car,0.88,
W_E_171,715.00,W2TL_2,5.10,10.00,0.00,1285.00,TL2E_0,750.00,11.97,570.00,1528.50,432.00,1,0.00,446.85,0,tripinfo_W_E_171,standard_car,0.90,
E_W_178,728.00,E2TL_1,5.10,10.00,0.00,1285.00,TL2W_0,750.00,12.82,557.00,1528.50,431.00,1,0.00,455.32,0,tripinfo_E_W_178,standard_car,1.08,
W_E_211,817.00,W2TL_0,5.10,10.00,2.00,1285.00,TL2E_2,750.00,14.24,468.00,1528.50,345.00,1,0.00,361.40,0,tripinfo_W_E_211,standard_car,1.04,
E_W_247,902.00,E2TL_3,5.10,10.00,0.00,1285.00,TL2W_2,750.00,14.28,383.00,1528.50,259.00,1,0.00,276.65,0,tripinfo_E_W_247,standard_car,1.04,
E_W_248,905.00,E2TL_1,5.10,10.00,0.00,1285.00,TL2W_1,750.00,15.45,380.00,1528.50,260.00,1,0.00,282.91,0,tripinfo_E_W_248,standard_car,1.14,
W_E_185,747.00,W2TL_0,5.10,10.00,0.00,1286.00,TL2E_1,750.00,12.66,539.00,1528.50,402.00,1,0.00,418.59,0,tripinfo_W_E_185,standard_car,0.92,
E_W_272,952.00,E2TL_2,5.10,10.00,0.00,1286.00,TL2W_3,750.00,14.41,334.00,1528.50,211.00,1,0.00,228.91,0,tripinfo_E_W_272,standard_car,1.05,
W_E_277,964.00,W2TL_3,5.10,10.00,0.00,1286.00,TL2E_3,750.00,16.60,322.00,1528.50,209.00,1,0.00,230.00,0,tripinfo_W_E_277,standard_car,1.21,
W_S_153,664.00,W2TL_3,5.10,10.00,0.00,1287.00,TL2S_0,750.00,12.48,623.00,1503.93,487.00,1,0.00,504.89,0,tripinfo_W_S_153,standard_car,0.93,
E_N_216,830.00,E2TL_0,5.10,10.00,0.00,1287.00,TL2N_0,750.00,13.20,457.00,1503.93,326.00,1,0.00,344.58,0,tripinfo_E_N_216,standard_car,0.97,
E_W_241,887.00,E2TL_1,5.10,10.00,0.00,1287.00,TL2W_0,750.00,13.65,400.00,1528.50,274.00,1,0.00,290.85,0,tripinfo_E_W_241,standard_car,1.01,
E_W_281,972.00,E2TL_1,5.10,10.00,0.00,1287.00,TL2W_1,750.00,14.92,315.00,1528.50,191.00,1,0.00,212.24,0,tripinfo_E_W_281,standard_car,1.08,
E_N_224,840.00,E2TL_1,5.10,10.00,0.00,1288.00,TL2N_1,750.00,13.74,448.00,1503.93,321.00,1,0.00,339.50,0,tripinfo_E_N_224,standard_car,1.02,
W_S_231,858.00,W2TL_2,5.10,10.00,0.00,1288.00,TL2S_1,750.00,15.71,430.00,1503.93,313.00,1,0.00,334.43,0,tripinfo_W_S_231,standard_car,1.14,
E_W_315,1069.00,E2TL_3,5.10,10.00,0.00,1288.00,TL2W_3,750.00,15.90,219.00,1528.50,104.00,1,0.00,123.02,0,tripinfo_E_W_315,standard_car,1.15,
W_E_197,782.00,W2TL_1,5.10,10.00,0.00,1291.00,TL2E_2,750.00,11.99,509.00,1528.50,367.00,1,0.00,382.68,0,tripinfo_W_E_197,standard_car,0.87,
W_E_232,865.00,W2TL_1,5.10,10.00,0.00,1291.00,TL2E_3,750.00,13.10,426.00,1528.50,295.00,1,0.00,311.89,0,tripinfo_W_E_232,standard_car,0.97,
W_E_201,789.00,W2TL_0,5.10,10.00,0.00,1292.00,TL2E_1,750.00,12.11,503.00,1528.50,362.00,1,0.00,377.01,0,tripinfo_W_E_201,standard_car,0.87,
W_E_299,1025.00,W2TL_3,5.10,10.00,0.00,1292.00,TL2E_3,750.00,13.94,267.00,1528.50,151.00,1,0.00,171.84,0,tripinfo_W_E_299,standard_car,1.16,
W_E_195,767.00,W2TL_1,5.10,10.00,0.00,1293.00,TL2E_0,750.00,11.52,526.00,1528.50,381.00,1,0.00,394.58,0,tripinfo_W_E_195,standard_car,0.84,
W_E_209,814.00,W2TL_1,5.10,10.00,0.00,1293.00,TL2E_2,750.00,13.66,479.00,1528.50,345.00,1,0.00,366.54,0,tripinfo_W_E_209,standard_car,0.98,
E_W_246,898.00,E2TL_2,5.10,10.00,0.00,1293.00,TL2W_0,750.00,13.07,395.00,1528.50,262.00,1,0.00,281.21,0,tripinfo_E_W_246,standard_car,0.97,
W_E_207,803.00,W2TL_0,5.10,10.00,0.00,1294.00,TL2E_1,750.00,13.23,491.00,1528.50,356.00,1,0.00,377.08,0,tripinfo_W_E_207,standard_car,0.97,
W_E_238,879.00,W2TL_1,5.10,10.00,0.00,1294.00,TL2E_2,750.00,13.29,415.00,1528.50,287.00,1,0.00,314.53,0,tripinfo_W_E_238,standard_car,1.10,
W_E_296,1017.00,W2TL_0,5.10,10.00,0.00,1294.00,TL2E_3,750.00,14.99,277.00,1528.50,155.00,1,0.00,176.73,0,tripinfo_W_E_296,standard_car,1.10,
W_E_189,755.00,W2TL_1,5.10,10.00,0.00,1295.00,TL2E_0,750.00,12.92,540.00,1528.50,402.00,1,0.00,425.75,0,tripinfo_W_E_189,standard_car,0.97,
W_E_244,894.00,W2TL_3,5.10,10.00,0.00,1295.00,TL2E_1,750.00,13.57,401.00,1528.50,273.00,1,0.00,293.53,0,tripinfo_W_E_244,standard_car,1.02,
E_W_268,947.00,E2TL_2,5.10,10.00,0.00,1295.00,TL2W_0,750.00,12.96,348.00,1528.50,214.00,1,0.00,233.70,0,tripinfo_E_W_268,standard_car,0.96,
E_W_282,975.00,E2TL_1,5.10,10.00,0.00,1295.00,TL2W_1,750.00,12.81,320.00,1528.50,187.00,1,0.00,203.00,0,tripinfo_E_W_282,standard_car,0.95,
E_W_302,1029.00,E2TL_3,5.10,10.00,0.00,1295.00,TL2W_2,750.00,13.27,266.00,1528.50,135.00,1,0.00,153.51,0,tripinfo_E_W_302,standard_car,0.98,
E_W_362,1181.00,E2TL_0,5.10,10.00,0.00,1295.00,TL2W_3,750.00,16.33,114.00,1528.50,0.00,0,0.00,21.59,0,tripinfo_E_W_362,standard_car,1.20,
W_E_198,782.00,W2TL_2,5.10,10.00,0.00,1296.00,TL2E_0,750.00,12.86,514.00,1528.50,380.00,1,0.00,410.37,0,tripinfo_W_E_198,standard_car,1.06,
W_E_264,938.00,W2TL_1,5.10,10.00,0.00,1297.00,TL2E_1,750.00,14.77,359.00,1528.50,233.00,1,0.00,261.08,0,tripinfo_W_E_264,standard_car,1.13,
E_W_295,1017.00,E2TL_1,5.10,10.00,0.00,1297.00,TL2W_0,750.00,13.35,280.00,1528.50,149.00,1,0.00,165.13,0,tripinfo_E_W_295,standard_car,0.96,
E_W_328,1084.00,E2TL_1,5.10,10.00,0.00,1297.00,TL2W_2,750.00,13.90,213.00,1528.50,84.00,1,0.00,102.71,0,tripinfo_E_W_328,standard_car,1.00,
W_E_334,1096.00,W2TL_2,5.10,10.00,0.00,1297.00,TL2E_3,750.00,16.22,201.00,1528.50,86.00,1,0.00,107.80,0,tripinfo_W_E_334,standard_car,1.18,
W_E_210,816.00,W2TL_1,5.10,10.00,1.00,1298.00,TL2E_0,750.00,13.46,482.00,1528.50,351.00,1,0.00,381.84,0,tripinfo_W_E_210,standard_car,1.10,
W_E_237,878.00,W2TL_0,5.10,10.00,0.00,1298.00,TL2E_2,750.00,11.96,420.00,1528.50,279.00,1,0.00,295.35,0,tripinfo_W_E_237,standard_car,0.88,
E_W_271,949.00,E2TL_2,5.10,10.00,0.00,1298.00,TL2W_1,750.00,11.55,349.00,1528.50,207.00,1,0.00,221.96,0,tripinfo_E_W_271,standard_car,0.87,
E_W_337,1101.00,E2TL_0,5.10,10.00,0.00,1298.00,TL2W_2,750.00,13.75,197.00,1528.50,71.00,1,0.00,89.23,0,tripinfo_E_W_337,standard_car,1.02,
W_E_298,1023.00,W2TL_0,5.10,10.00,0.00,1299.00,TL2E_1,750.00,13.60,276.00,1528.50,146.00,1,0.00,163.31,0,tripinfo_W_E_298,standard_car,0.98,
W_E_309,1053.00,W2TL_1,5.10,10.00,0.00,1299.00,TL2E_3,750.00,14.14,246.00,1528.50,120.00,1,0.00,140.62,0,tripinfo_W_E_309,standard_car,1.05,
E_W_319,1072.00,E2TL_1,5.10,10.00,0.00,1299.00,TL2W_0,750.00,14.20,227.00,1528.50,102.00,1,0.00,129.21,0,tripinfo_E_W_319,standard_car,1.13,
E_W_355,1142.00,E2TL_2,5.10,10.00,0.00,1299.00,TL2W_3,750.00,14.12,157.00,1528.50,32.00,1,0.00,50.08,0,tripinfo_E_W_355,standard_car,1.03,
W_E_221,836.00,W2TL_2,5.10,10.00,0.00,1300.00,TL2E_0,750.00,14.01,464.00,1528.50,334.00,1,0.00,367.26,0,tripinfo_W_E_221,standard_car,1.15,
E_W_306,1045.00,E2TL_0,5.10,10.00,0.00,1300.00,TL2W_1,750.00,13.59,255.00,1528.50,125.00,1,0.00,150.38,0,tripinfo_E_W_306,standard_car,1.06,
W_E_316,1069.00,W2TL_0,5.10,10.00,0.00,1300.00,TL2E_2,750.00,15.02,231.00,1528.50,108.00,1,0.00,133.24,0,tripinfo_W_E_316,standard_car,1.13,
E_N_360,1153.00,E2TL_0,5.10,10.00,0.00,1300.00,TL2N_0,750.00,16.00,147.00,1503.93,30.00,1,0.00,54.46,0,tripinfo_E_N_360,standard_car,1.19,
E_W_365,1189.00,E2TL_1,5.10,10.00,0.00,1300.00,TL2W_2,750.00,14.79,111.00,1528.50,0.00,0,0.00,12.08,0,tripinfo_E_W_365,standard_car,1.12,
W_S_256,919.00,W2TL_2,5.10,10.00,0.00,1301.00,TL2S_0,750.00,12.91,382.00,1503.93,248.00,1,0.00,268.42,0,tripinfo_W_S_256,standard_car,0.96,
W_E_278,967.00,W2TL_2,5.10,10.00,0.00,1301.00,TL2E_0,750.00,13.29,334.00,1528.50,200.00,1,0.00,222.52,0,tripinfo_W_E_278,standard_car,0.99,
E_W_312,1059.00,E2TL_1,5.10,10.00,0.00,1302.00,TL2W_1,750.00,14.39,243.00,1528.50,115.00,1,0.00,143.19,0,tripinfo_E_W_312,standard_car,1.11,
W_E_331,1090.00,W2TL_0,5.10,10.00,0.00,1302.00,TL2E_1,750.00,14.14,212.00,1528.50,86.00,1,0.00,103.53,0,tripinfo_W_E_331,standard_car,1.02,
E_W_292,1015.00,E2TL_1,5.10,10.00,0.00,1303.00,TL2W_1,750.00,13.98,288.00,1528.50,154.00,1,0.00,187.17,0,tripinfo_E_W_292,standard_car,1.09,
W_E_251,911.00,W2TL_1,5.10,10.00,0.00,1304.00,TL2E_0,750.00,11.86,393.00,1528.50,250.00,1,0.00,267.33,0,tripinfo_W_E_251,standard_car,0.88,
E_W_274,955.00,E2TL_0,5.10,10.00,0.00,1304.00,TL2W_0,750.00,11.64,349.00,1528.50,202.00,1,0.00,220.03,0,tripinfo_E_W_274,standard_car,0.85,
E_W_300,1025.00,E2TL_2,5.10,10.00,0.00,1304.00,TL2W_2,750.00,14.65,279.00,1528.50,147.00,1,0.00,175.43,0,tripinfo_E_W_300,standard_car,1.07,
W_E_358,1147.00,W2TL_2,5.10,10.00,0.00,1304.00,TL2E_2,750.00,15.01,157.00,1528.50,35.00,1,0.00,54.98,0,tripinfo_W_E_358,standard_car,1.08,
W_E_310,1054.00,W2TL_3,5.10,10.00,0.00,1306.00,TL2E_0,750.00,12.22,252.00,1528.50,113.00,1,0.00,129.75,0,tripinfo_W_E_310,standard_car,0.90,
E_W_324,1077.00,E2TL_1,5.10,10.00,0.00,1307.00,TL2W_0,750.00,12.53,230.00,1528.50,93.00,1,0.00,112.42,0,tripinfo_E_W_324,standard_car,0.94,
W_E_346,1128.00,W2TL_1,5.10,10.00,0.00,1307.00,TL2E_1,750.00,13.85,179.00,1528.50,55.00,1,0.00,79.46,0,tripinfo_W_E_346,standard_car,1.11,
E_W_352,1138.00,E2TL_2,5.10,10.00,0.00,1307.00,TL2W_2,750.00,13.36,169.00,1528.50,36.00,1,0.00,54.78,0,tripinfo_E_W_352,standard_car,0.97,
E_W_338,1104.00,E2TL_3,5.10,10.00,0.00,1308.00,TL2W_2,750.00,13.36,204.00,1528.50,68.00,1,0.00,89.81,0,tripinfo_E_W_338,standard_car,0.96,
E_W_341,1108.00,E2TL_3,5.10,10.00,0.00,1308.00,TL2W_0,750.00,11.96,200.00,1528.50,57.00,1,0.00,72.19,0,tripinfo_E_W_341,standard_car,0.86,
W_E_344,1116.00,W2TL_3,5.10,10.00,0.00,1309.00,TL2E_2,750.00,13.18,193.00,1528.50,60.00,1,0.00,80.49,0,tripinfo_W_E_344,standard_car,0.98,
W_E_329,1085.00,W2TL_3,5.10,10.00,0.00,1310.00,TL2E_0,750.00,12.45,225.00,1528.50,86.00,1,0.00,102.55,0,tripinfo_W_E_329,standard_car,0.90,
W_E_364,1185.00,W2TL_3,5.10,10.00,0.00,1310.00,TL2E_1,750.00,13.51,125.00,1528.50,0.00,0,0.00,13.74,0,tripinfo_W_E_364,standard_car,0.99,
W_E_340,1105.00,W2TL_3,5.10,10.00,0.00,1312.00,TL2E_3,750.00,15.36,207.00,1528.50,78.00,1,0.00,106.52,0,tripinfo_W_E_340,standard_car,1.11,
W_E_305,1043.00,W2TL_2,5.10,10.00,0.00,1313.00,TL2E_0,750.00,12.85,270.00,1528.50,127.00,1,0.00,154.32,0,tripinfo_W_E_305,standard_car,0.96,
W_E_370,1194.00,W2TL_2,5.10,10.00,0.00,1313.00,TL2E_3,750.00,15.44,119.00,1528.50,0.00,0,0.00,20.16,0,tripinfo_W_E_370,standard_car,1.11,
W_E_323,1077.00,W2TL_2,5.10,10.00,0.00,1314.00,TL2E_1,750.00,11.38,237.00,1528.50,88.00,1,0.00,103.14,0,tripinfo_W_E_323,standard_car,0.82,
W_S_326,1080.00,W2TL_1,5.10,10.00,0.00,1314.00,TL2S_0,750.00,12.60,234.00,1503.93,93.00,1,0.00,116.44,0,tripinfo_W_S_326,standard_car,0.93,
W_E_284,976.00,W2TL_0,5.10,10.00,0.00,1319.00,TL2E_0,750.00,10.28,343.00,1528.50,181.00,1,0.00,197.61,0,tripinfo_W_E_284,standard_car,0.76,
W_E_347,1129.00,W2TL_0,5.10,10.00,0.00,1320.00,TL2E_1,750.00,11.27,191.00,1528.50,45.00,1,0.00,57.03,0,tripinfo_W_E_347,standard_car,0.82,
W_E_373,1195.00,W2TL_0,5.10,10.00,0.00,1320.00,TL2E_2,750.00,12.27,125.00,1528.50,0.00,0,0.00,3.39,0,tripinfo_W_E_373,standard_car,0.91,
E_W_388,1224.00,E2TL_3,5.10,10.00,0.00,1320.00,TL2W_0,750.00,16.35,96.00,1528.50,0.00,0,0.00,2.87,0,tripinfo_E_W_388,standard_car,1.19,
W_E_311,1056.00,W2TL_0,5.10,10.00,0.00,1321.00,TL2E_0,750.00,11.28,265.00,1528.50,121.00,1,0.00,164.08,0,tripinfo_W_E_311,standard_car,1.09,
W_E_327,1080.00,W2TL_0,5.10,10.00,0.00,1322.00,TL2E_1,750.00,12.54,242.00,1528.50,94.00,1,0.00,125.97,0,tripinfo_W_E_327,standard_car,0.95,
W_E_381,1212.00,W2TL_3,5.10,10.00,0.00,1330.00,TL2E_0,750.00,13.31,118.00,1528.50,0.00,0,0.00,2.58,0,tripinfo_W_E_381,standard_car,0.96,
W_E_391,1227.00,W2TL_1,5.10,10.00,0.00,1330.00,TL2E_1,750.00,15.32,103.00,1528.50,0.00,0,0.00,2.85,0,tripinfo_W_E_391,standard_car,1.11,
E_W_395,1234.00,E2TL_3,5.10,10.00,0.00,1334.00,TL2W_0,750.00,15.36,100.00,1528.50,0.00,0,0.00,2.93,0,tripinfo_E_W_395,standard_car,1.14,
E_W_397,1237.00,E2TL_1,5.10,10.00,0.00,1339.00,TL2W_0,750.00,15.50,102.00,1528.50,0.00,0,0.00,2.81,0,tripinfo_E_W_397,standard_car,1.12,
